Object ID,Name,Longitude,Latitude,Distance (Parsecs),Diameter (Parsecs)
18293,NGC 1245,146.6474,-8.9309,2800,16.28992347
18289,NGC 1252,274.0838,-50.8313,640,1.303180976
18196,NGC 129,120.2702,-2.5426,1625,4.490598152
18198,NGC 133,120.6779,0.5663,630,0.641408722
18301,NGC 1342,154.9518,-15.3421,665,1.450807243
18304,NGC 1348,146.9689,-3.709,1820,1.588250022
18199,NGC 136,120.5581,-1.2699,4093,0.892954093
18310,NGC 1444,148.0963,-1.2922,1199,0.697550003
18202,NGC 146,120.8683,0.5036,3470,3.532838515
18315,NGC 1496,149.8471,0.1872,1230,0.715585074
18317,NGC 1502,143.6724,7.6576,1080,1.256637629
18318,NGC 1513,152.5899,-1.5743,1320,1.919863531
18320,NGC 1528,152.0569,0.2578,1090,2.536549758
18325,NGC 1545,153.3588,0.1845,711,1.8613979
18329,NGC 1582,159.3028,-3.0393,1100,3.83973995
18331,NGC 1605,158.5738,-1.5791,2559,2.233149345
18338,NGC 1647,180.3366,-16.7717,540,3.141628098
18341,NGC 1662,187.695,-21.1142,437,1.271185057
18342,NGC 1663,185.8451,-19.735,700,1.221731717
18344,NGC 1664,161.6769,-0.4459,1199,1.569488226
18352,NGC 1708,155.7638,6.8513,600,1.745334175
18354,NGC 1746,179.075,-10.6451,420,2.565665914
18355,NGC 1750,179.1782,-10.6955,630,1.832600884
18356,NGC 1758,179.1545,-10.4898,760,0.994838242
18360,NGC 1778,168.9032,-2.0153,1469,1.709259885
18365,NGC 1798,160.7031,4.8497,4571,3.324125591
18362,NGC 1802,179.664,-9.2608,400,1.454447453
18366,NGC 1817,186.1562,-13.096,1972,4.589060664
18212,NGC 188,122.8431,22.3839,2047,5.061319701
18390,NGC 1883,163.0829,6.1589,4800,2.094395235
18204,NGC 189,121.4993,-1.7438,752,0.546869929
18381,NGC 1893,173.585,-1.6804,6000,21.8167118
18388,NGC 1896,177.3223,-3.4513,820,2.385290039
18372,NGC 1901,279.0225,-33.603,415,2.414399372
18395,NGC 1907,172.6193,0.3063,1800,1.832596348
18399,NGC 1912,172.2496,0.6952,1400,4.072446408
18400,NGC 1931,173.8977,0.2814,3086,2.244202925
18411,NGC 1960,174.5345,1.0721,1330,1.934407952
18407,NGC 1976,209.0102,-19.3858,399,2.727555774
18406,NGC 1977,208.4721,-19.1272,476,1.384631779
18408,NGC 1980,209.5231,-19.593,500,1.454445146
18405,NGC 1981,208.0924,-18.976,400,1.628982974
18412,NGC 1996,181.7791,-3.0505,1400,4.479693702
18433,NGC 2099,177.6354,3.0915,1383,2.81609264
18434,NGC 2112,205.8724,-12.6146,850,2.22529988
18440,NGC 2126,163.2369,13.1286,1300,0.945386845
18439,NGC 2129,186.6013,0.1443,2200,1.59988543
18441,NGC 2141,198.0444,-5.8104,4033,5.865764864
18442,NGC 2143,202.2354,-8.0371,800,1.27990921
18447,NGC 2158,186.6341,1.7808,5071,3.687735915
18450,NGC 2168,186.5874,2.2194,912,3.316140193
18448,NGC 2169,195.6076,-2.9345,1052,0.765036124
18455,NGC 2175,190.0426,0.4825,1627,5.206044038
18453,NGC 2180,203.8491,-7.0089,910,1.323542283
18457,NGC 2184,211.427,-10.5815,640,3.257976079
18459,NGC 2186,203.5447,-6.1933,1445,1.050833839
18466,NGC 2192,173.4149,10.6544,3631,2.64053818
18462,NGC 2194,197.2502,-2.3495,3781,4.949320253
18470,NGC 2202,203.6216,-4.9047,900,0.916298174
18468,NGC 2204,226.0136,-16.1065,2629,3.823728199
18474,NGC 2215,215.9933,-10.1024,1293,1.316415043
18482,NGC 2225,218.78,-9.8604,3200,1.303179247
18483,NGC 2232,214.4324,-7.5421,359,2.767419788
18487,NGC 2236,204.3698,-1.6992,2930,2.983059611
18495,NGC 2240,179.2122,11.8464,450,0.719948931
18486,NGC 2243,239.4782,-18.0141,4458,3.241949657
18494,NGC 2244,206.3059,-2.0719,1445,6.094871336
18208,NGC 225,122.0111,-1.0828,657,1.146682483
18500,NGC 2251,203.5771,0.1058,1329,1.93295351
18501,NGC 2252,206.2479,-1.261,900,2.356199873
18502,NGC 2254,204.3274,0.0467,2364,1.719149616
18513,NGC 2259,201.7618,2.0753,3311,1.44469638
18516,NGC 2262,210.5674,-2.1038,3600,2.61799434
25816,NGC 2264,202.9358,2.1959,667,3.783478064
18525,NGC 2266,187.7897,10.294,3400,2.47255021
18524,NGC 2269,207.8873,0.2987,1687,0.736092659
18528,NGC 2270,208.9832,-0.0775,1400,2.850708385
18535,NGC 2281,174.9014,16.8813,558,2.028954197
18534,NGC 2286,215.3058,-2.2731,2600,5.294172715
18531,NGC 2287,231.0196,-10.4445,710,4.027390443
18542,NGC 2301,212.5581,0.2793,870,1.771511639
18543,NGC 2302,219.2966,-3.1174,1500,1.090830975
18548,NGC 2304,197.2068,8.8967,3991,1.741402372
18547,NGC 2306,219.693,-2.6045,1200,2.094397229
18551,NGC 2309,219.8446,-2.2455,2511,1.826051052
18556,NGC 2311,217.7588,-0.6934,2290,1.998402501
18564,NGC 2319,211.2581,3.4088,1100,2.879799845
18569,NGC 2323,221.6723,-1.331,950,1.934409261
18576,NGC 2324,213.4472,3.2975,3800,5.858493164
18583,NGC 2335,223.6004,-1.1825,1417,1.236566089
18591,NGC 2343,224.2681,-1.1727,1056,0.767945006
18592,NGC 2345,226.5799,-2.314,2251,3.928740135
18602,NGC 2353,224.6854,0.3843,1119,2.929541842
18601,NGC 2354,238.3684,-6.7917,4085,10.69452942
18608,NGC 2355,203.3897,11.8027,2200,2.239839981
18607,NGC 2358,231.0252,-2.2796,630,1.832600884
18612,NGC 2360,229.8071,-1.426,1887,3.567893575
18615,NGC 2362,238.1789,-5.5481,1480,1.076286562
18619,NGC 2367,235.5965,-3.8373,1400,1.01810891
18631,NGC 2374,228.4147,1.0199,1468,2.562145944
18636,NGC 2383,235.27,-2.4609,3400,2.47255021
18637,NGC 2384,235.3899,-2.3927,2900,2.108939885
18644,NGC 2395,204.6052,13.9879,512,1.042544781
18646,NGC 2396,227.5233,2.6273,588,0.855211937
18653,NGC 2401,229.6653,1.8541,5888,1.712749821
30526,NGC 2413,229.6013,2.918,440,1.53589598
18664,NGC 2414,231.4116,1.9457,3455,2.512547345
18683,NGC 2420,198.1072,19.6341,2480,1.803507212
18670,NGC 2421,236.2706,0.0691,2200,1.919862665
18671,NGC 2422,230.9582,3.1303,490,1.78169813
18676,NGC 2423,230.4836,3.537,766,1.336923565
18682,NGC 2425,231.5042,3.2972,3550,4.130614427
18687,NGC 2428,233.0711,2.7141,2100,3.665195151
18689,NGC 2430,232.9082,2.8974,650,1.418082267
18695,NGC 2432,235.4712,1.7784,1900,1.65806321
18699,NGC 2437,231.8576,4.0645,1510,4.39242434
18694,NGC 2439,246.4425,-4.4666,1300,1.701696993
18705,NGC 2447,240.0387,0.1347,1037,1.508256425
18706,NGC 2448,240.7595,-0.2635,1040,3.025245903
18702,NGC 2451A,252.5754,-7.2985,189,3.299007271
18704,NGC 2451B,252.0509,-6.7264,302,4.744195108
18717,NGC 2453,243.2752,-0.9396,2150,1.250819438
18731,NGC 2467,243.1723,0.3778,1355,2.759078472
18729,NGC 2477,253.5634,-5.8376,1300,2.836164534
18738,NGC 2479,235.9844,5.381,1666,2.423100487
18740,NGC 2482,241.6258,2.0346,1343,1.953315699
18741,NGC 2483,244.7908,0.2394,1659,1.689042967
18743,NGC 2489,246.7128,-0.7731,3957,3.453134802
18752,NGC 2506,230.5639,9.9348,3460,6.038845344
18754,NGC 2509,237.8401,5.848,912,0.795870341
18746,NGC 2516,273.8158,-15.8558,409,1.784610486
18768,NGC 2527,246.0874,1.8551,601,0.874119683
18772,NGC 2533,247.7996,1.3098,1700,1.236275105
18776,NGC 2539,233.7054,11.1116,1363,1.784163847
18779,NGC 2546,254.8552,-1.9858,919,9.356742524
18775,NGC 2547,264.4649,-8.5974,455,1.654433978
18783,NGC 2548,227.8725,15.393,770,3.359780132
18790,NGC 2567,249.7951,2.9611,1677,1.707368931
18791,NGC 2571,249.1061,3.5323,1342,1.561488609
18796,NGC 2579,254.6742,0.2127,1033,1.051706682
18797,NGC 2580,249.871,3.6748,4000,2.036217637
18799,NGC 2588,252.2797,2.4493,4950,1.439896674
18820,NGC 2627,251.5835,6.6508,2000,2.32710672
18826,NGC 2632,205.9196,32.4844,187,1.90392911
18823,NGC 2635,255.5998,3.9569,4000,4.654213439
18824,NGC 2645,264.7868,-2.9081,1668,0.727802344
18838,NGC 2658,254.5554,6.0699,2021,1.763655657
18835,NGC 2659,264.1789,-1.6501,1713,1.245728973
18836,NGC 2660,265.9288,-3.0127,2826,1.43858776
18850,NGC 2669,270.8353,-6.0924,1046,3.042699245
18847,NGC 2670,267.4854,-3.625,1188,1.20951359
18848,NGC 2671,262.1477,0.7869,1660,1.448623647
18865,NGC 2682,215.6961,31.8964,908,3.301595719
18886,NGC 2818,261.9796,8.5844,1855,2.428190709
18889,NGC 2849,265.2743,6.3575,6400,3.257948218
18896,NGC 2866,273.1232,-0.7637,2600,0.756309364
18906,NGC 2910,275.3143,-1.176,2607,1.516691291
18910,NGC 2925,275.9359,-1.2537,774,1.125738161
18916,NGC 2972,274.6856,1.7571,2062,0.899717287
18926,NGC 3033,279.5957,-2.0713,922,0.536397917
18929,NGC 3036,283.6615,-6.8303,1200,0.69813178
18938,NGC 3105,279.9147,0.2636,8530,2.48127649
18943,NGC 3114,283.3317,-3.8395,911,4.637525325
18966,NGC 3228,280.6971,4.5453,544,0.395608034
18972,NGC 3255,286.0885,-2.6349,1445,0.420333473
18989,NGC 3293,285.8562,0.0736,2327,2.0306911
18992,NGC 3324,286.2283,-0.1884,2317,4.043931983
18994,NGC 3330,284.1877,3.8485,894,0.520108176
19023,NGC 3496,289.5148,-0.4113,990,1.151917826
19030,NGC 3532,289.5709,1.3468,486,3.53435404
19039,NGC 3572,290.7047,0.2022,1995,1.450805196
19047,NGC 3590,291.2039,-0.1783,1651,0.720384694
19051,NGC 3603,291.6173,-0.5222,6900,4.014257732
18224,NGC 366,124.6778,-0.5909,1785,0.90866212
19059,NGC 3680,286.7642,16.9185,938,0.68213297
19064,NGC 3766,294.1169,-0.0304,2218,3.000135547
18226,NGC 381,124.9391,-1.2226,1148,1.001819245
19074,NGC 3960,294.3673,6.1826,1850,1.345358202
19080,NGC 4052,297.2911,-0.9066,1209,1.582578203
19084,NGC 4103,297.5736,1.1551,1632,1.424189031
18229,NGC 433,125.8879,-2.6087,2323,0.675733328
19096,NGC 4337,299.3131,4.556,489,0.2844887
19097,NGC 4349,299.7194,0.8297,2176,1.582432134
18230,NGC 436,126.1105,-3.9086,3014,2.191843039
19106,NGC 4439,300.0682,2.6389,1785,1.038471022
19111,NGC 4463,300.6434,-2.0138,1050,0.53450713
18231,NGC 457,126.6349,-4.3826,2429,7.065694518
19118,NGC 4609,301.8949,-0.1417,1223,0.711512639
19124,NGC 4755,303.2057,2.5089,1976,2.873977528
19125,NGC 4815,303.6249,-2.0971,3079,2.239112381
19126,NGC 4852,304.0353,3.2397,1100,1.599886276
19132,NGC 5043,306.0129,2.6505,970,1.975133667
31017,NGC 5045,305.4529,-0.8679,1500,9.861252337
19142,NGC 5138,307.5357,3.5178,1986,2.021964637
19149,NGC 5168,307.7316,1.5616,1777,1.03381681
19166,NGC 5281,309.1611,-0.7138,1108,1.128064863
19174,NGC 5316,310.2293,0.1145,1215,2.474007634
19184,NGC 5359,308.6803,-8.2906,2500,5.817774675
19189,NGC 5460,315.7463,12.6281,678,3.451418409
18232,NGC 559,127.193,0.7504,1258,1.097812378
19199,NGC 5593,316.3149,5.6068,1428,2.076943274
19200,NGC 5606,314.8408,0.9938,1805,0.787579875
19202,NGC 5617,314.6704,-0.0999,2000,2.908884138
19210,NGC 5662,316.937,3.3938,666,2.80912409
19222,NGC 5749,319.5289,4.5445,1031,1.499529773
19224,NGC 5764,320.9681,5.8729,2800,1.221730554
18233,NGC 581,128.0525,-1.804,2194,1.595522106
19228,NGC 5822,321.5732,3.5927,917,4.668068851
19229,NGC 5823,321.1247,2.4601,1192,2.080434581
19250,NGC 5999,326.0083,-1.925,2050,0.894481298
19252,NGC 6005,325.78,-2.986,2690,1.956223548
19257,NGC 6025,324.5509,-5.884,756,1.539382528
19260,NGC 6031,329.2813,-1.4982,1823,0.795433857
19262,NGC 6067,329.7455,-2.2049,1417,2.885324129
19266,NGC 6087,327.7258,-5.4257,891,1.814272265
18236,NGC 609,127.7405,2.087,3981,1.737039048
19276,NGC 6124,340.7408,6.0161,512,2.904259024
19279,NGC 6134,334.9171,-0.1977,913,0.796743006
19282,NGC 6152,332.918,-3.1669,1030,3.745202192
19284,NGC 6167,335.2224,-1.4273,1108,1.128064863
19287,NGC 6178,338.4048,1.2106,1014,0.737401739
19290,NGC 6192,340.6474,2.1221,1547,2.025019421
19292,NGC 6193,336.7107,-1.5737,1155,2.351834417
19294,NGC 6200,337.996,-1.0691,2054,4.182396445
19299,NGC 6204,338.5598,-1.0396,1200,0.87266478
19307,NGC 6208,333.7545,-5.7649,939,2.458301868
19306,NGC 6216,340.6725,0.006,4300,2.501638877
19310,NGC 6231,343.4644,1.184,1243,2.531021802
19315,NGC 6242,345.4684,2.4656,1131,1.480476384
19320,NGC 6249,341.5373,-1.1858,981,0.713403458
19321,NGC 6250,340.6833,-1.9198,865,1.25809239
19322,NGC 6253,335.4598,-6.2507,1510,0.878482489
19324,NGC 6259,341.9975,-1.5167,1031,2.099343103
19326,NGC 6268,346.0487,1.2996,1080,0.942478035
19331,NGC 6281,347.7307,1.9724,479,0.557342059
19338,NGC 6318,347.9025,-0.6878,2100,1.221730614
19341,NGC 6322,345.2791,-3.0566,996,0.724311767
18237,NGC 637,128.5459,1.7324,2160,0.942477856
19369,NGC 6383,355.6897,0.0411,985,2.865256937
19375,NGC 6396,353.93,-1.7739,1192,0.52010815
19383,NGC 6400,352.5816,-3.2418,1000,1.745331024
19382,NGC 6404,355.6586,-1.1769,2400,1.74532956
19384,NGC 6405,356.5803,-0.7768,487,1.416629572
19393,NGC 6416,356.9317,-1.5493,741,1.508839224
19404,NGC 6425,357.9403,-1.6056,778,1.13155593
19415,NGC 6444,355.3928,-3.7591,1000,0.436332341
19423,NGC 6451,359.4776,-1.6006,2080,2.117666891
19434,NGC 6469,6.5927,1.9593,625,0.636318176
19438,NGC 6475,355.8607,-4.5007,301,3.502452094
19448,NGC 6494,9.8937,2.8341,628,2.648843736
19467,NGC 6514,7.0859,-0.2874,816,3.323125267
19468,NGC 6520,2.8812,-2.8437,1900,0.552687612
19470,NGC 6530,6.0829,-1.3314,1330,2.708172966
19469,NGC 6531,7.6773,-0.3549,1205,2.453645431
18239,NGC 654,129.0821,-0.3575,2410,1.752601766
19474,NGC 6546,7.328,-1.382,938,1.909974618
19480,NGC 6561,13.4337,1.1584,3400,7.417661089
19482,NGC 6568,9.4087,-1.6514,769,1.342159558
19487,NGC 6583,9.2826,-2.5338,2040,1.483530126
18240,NGC 659,129.3753,-1.5341,1938,1.409353619
19494,NGC 6596,14.3072,-0.2883,1249,1.816598144
19499,NGC 6603,12.8598,-1.3061,3600,3.141593451
19497,NGC 6604,18.2467,1.6946,1696,1.233366222
19501,NGC 6611,16.9541,0.7933,1800,1.570796726
19503,NGC 6613,14.1828,-1.0113,1296,0.942477962
19506,NGC 6618,15.0953,-0.7455,1300,4.726954223
18242,NGC 663,129.4668,-0.9406,2420,4.927653065
19516,NGC 6631,19.4815,-0.1772,2600,2.268928604
19517,NGC 6633,36.0113,8.3276,376,1.09374275
19519,NGC 6639,18.9149,-1.5204,700,0.509054455
19529,NGC 6649,21.635,-0.7854,1369,0.99556507
19534,NGC 6664,24.2942,-0.2871,1164,2.031565312
19543,NGC 6683,26.3547,-0.7879,1197,0.522289812
19547,NGC 6694,23.8787,-2.9137,1600,1.628974531
19553,NGC 6704,28.219,-2.2184,2974,2.162754213
19554,NGC 6705,27.3071,-2.7761,1877,8.736017762
19555,NGC 6709,42.1204,4.715,1075,2.188936795
19560,NGC 6716,15.3952,-9.5929,789,1.147554792
31433,NGC 6728,25.9187,-5.6011,1000,2.268931921
19570,NGC 6738,44.398,3.1019,700,1.527165518
19576,NGC 6755,38.5978,-1.6877,1421,2.893469011
19577,NGC 6756,39.0885,-1.6816,1507,0.87673716
19589,NGC 6791,69.9585,10.9037,5853,8.512849429
19590,NGC 6793,56.1669,3.3169,909,0.793252346
19596,NGC 6800,59.2369,3.9447,1000,0.72722065
19600,NGC 6802,55.3257,0.9164,1124,0.81739601
19604,NGC 6811,79.2105,12.0147,1215,2.474007634
19609,NGC 6819,73.9778,8.4808,2360,1.716240734
19615,NGC 6823,59.4019,-0.1441,3176,2.771583556
19625,NGC 6827,58.2632,-2.3374,4100,1.788962597
19627,NGC 6828,46.8311,-9.2747,600,0.785398612
19629,NGC 6830,60.1354,-1.8,1639,1.191914645
19632,NGC 6834,65.6982,1.1888,2067,1.503165083
19653,NGC 6866,79.5604,6.8392,1450,2.952519399
19662,NGC 6871,72.6448,2.054,1574,6.638980957
19673,NGC 6883,73.2775,1.1751,1380,7.025010921
19679,NGC 6885,65.5296,-4.0743,597,1.736607504
19704,NGC 6910,78.6826,2.0134,1139,1.656609516
19706,NGC 6913,76.9051,0.5935,1148,1.669699495
19718,NGC 6939,95.9029,12.3043,1800,2.617995724
19721,NGC 6940,69.8603,-7.1472,770,2.799811347
19736,NGC 6991,87.4084,1.5347,700,2.545283043
19738,NGC 6996,85.4659,-0.4781,760,1.547527409
19748,NGC 7031,91.3361,2.3028,900,1.832598247
19750,NGC 7036,64.5443,-21.4429,1000,0.581776483
19752,NGC 7039,87.8793,-1.7051,951,1.936445481
19758,NGC 7044,85.8904,-4.1501,3161,2.758493583
19767,NGC 7058,92.8986,0.5898,400,0.407243633
19768,NGC 7062,89.9587,-2.7483,1480,1.076286562
19769,NGC 7063,83.0585,-9.8827,689,0.901899406
19770,NGC 7067,91.2162,-1.6953,3600,3.141593451
19773,NGC 7082,91.1987,-2.9049,1442,5.243283069
19775,NGC 7086,94.4067,0.2199,1298,2.265439669
19776,NGC 7092,92.4027,-2.242,326,1.375036717
19784,NGC 7128,97.3421,0.4294,2307,1.342158346
19785,NGC 7142,105.3469,9.485,1686,2.942628107
19788,NGC 7160,104.0117,6.4571,789,0.573777093
19792,NGC 7209,95.4962,-7.3387,1168,2.378305281
19795,NGC 7226,101.4049,-0.5958,2616,0.760963575
19797,NGC 7235,102.7011,0.782,3330,2.421644764
19800,NGC 7243,98.8569,-5.5239,808,3.408066463
19801,NGC 7245,101.3678,-1.8522,2106,1.531526689
19805,NGC 7261,104.0374,0.9104,1681,1.222457912
19807,NGC 7281,104.4454,0.2884,833,1.453860743
19817,NGC 7380,107.1409,-0.884,2222,6.463554227
19821,NGC 7419,109.1336,1.1197,2300,1.672607495
19823,NGC 7423,107.6126,-2.275,4150,3.017965697
19825,NGC 7438,106.7098,-4.9009,600,0.698132016
18251,NGC 744,132.4038,-6.1594,1207,0.877755324
19829,NGC 7510,110.9027,0.0643,3480,3.036873669
18250,NGC 752,137.1252,-23.2541,457,4.985294413
19833,NGC 7654,112.8189,0.4345,1400,3.054331037
19854,NGC 7762,117.2186,5.8505,744,1.514947884
19856,NGC 7772,102.7396,-44.273,1500,0.654498511
19860,NGC 7788,116.4344,-0.7816,2374,1.381137371
19861,NGC 7789,115.532,-5.385,2337,8.497609245
19863,NGC 7790,116.5888,-1.0085,2944,2.140937593
18259,NGC 869,134.6322,-3.7409,2079,5.442821707
18263,NGC 884,135.0515,-3.5815,2345,6.13920967
18271,NGC 957,136.2875,-2.645,1815,2.639812355
18225,Pfleiderer 1,124.6522,2.8312,7200,5.235988679
19855,Pfleiderer 4,115.9678,0.2702,7900,4.596034215
18789,Pismis 1,255.112,-0.7112,5907,2.577415136
18887,Pismis 11,271.5328,-0.4043,2800,0.814487007
18912,Pismis 15,272.4929,2.8691,2900,1.518436588
18930,Pismis 16,277.8287,0.689,1824,0.530580108
19026,Pismis 17,289.4694,0.1394,3504,3.057817626
19156,Pismis 18,308.2261,0.31,2240,1.303179322
19204,Pismis 19,314.7123,-0.3016,1500,0.654498511
18788,Pismis 2,258.8512,-3.3378,3310,1.925680159
19232,Pismis 20,320.5165,-1.2003,2018,1.174024943
19263,Pismis 22,331.4684,-0.5971,1000,0.581776483
19272,Pismis 23,334.6681,0.4294,2600,0.378154674
19351,Pismis 24,353.161,0.892,1995,0.580321993
18812,Pismis 3,257.8649,0.5019,1394,1.013745586
18818,Pismis 4,262.8634,-2.4387,593,2.156218349
18822,Pismis 5,259.3399,0.9182,869,0.25278186
18830,Pismis 7,259.0521,1.9943,4900,2.138028469
18831,Pismis 8,265.0825,-2.5791,1312,0.572468031
19804,Pismis-Moreno 1,106.7237,5.3045,900,0.785398363
19774,Platais 1,92.5614,-1.6462,1268,1.844232543
19160,Platais 10,309.5747,3.0774,246,11.60106551
19168,Platais 11,308.6376,-3.7763,232,6.075133804
19172,Platais 12,309.6084,-1.3659,402,7.016936101
18228,Platais 2,128.4465,-30.6035,201,9.830540044
18335,Platais 3,139.3455,16.1483,161,5.059628833
18359,Platais 4,180.7904,-10.8585,276,8.191488768
18454,Platais 5,228.8006,-18.7582,272,11.87577647
18467,Platais 6,205.3679,-6.2202,348,12.76058072
18881,Platais 8,277.6824,-7.6209,132,18.31651362
18885,Platais 9,266.876,3.3779,174,10.03277687
19617,Roslund 1,54.5998,-3.4002,833,0.36346484
19620,Roslund 2,60.1936,-0.2828,1667,3.394379198
19642,Roslund 3,58.8106,-4.6819,1467,1.066832693
19657,Roslund 4,66.984,-1.2704,2000,1.4544413
19670,Roslund 5,71.4004,0.2728,389,2.828937699
19716,Roslund 6,78.1208,0.2968,500,1.745336341
19732,Roslund 7,79.7727,-4.1822,571,1.660976356
18504,Ruprecht 1,223.9909,-9.6891,1000,0.72722065
19114,Ruprecht 105,300.8851,1.2367,950,1.658064473
19136,Ruprecht 107,305.9266,-2.2431,1442,0.629191235
19151,Ruprecht 108,308.2518,3.9836,901,1.310452304
19187,Ruprecht 110,309.9496,-5.6087,800,2.094399887
19253,Ruprecht 113,324.5944,-4.6438,667,2.425291128
19261,Ruprecht 115,330.9588,-0.8494,2160,1.570796604
19269,Ruprecht 116,332.3865,-1.6829,667,0.485056173
19275,Ruprecht 118,332.5472,-1.7985,1343,0.585994334
19280,Ruprecht 119,333.2759,-1.8795,956,1.112357012
18587,Ruprecht 12,239.9388,-9.3048,769,0.55923268
19285,Ruprecht 120,336.3855,-0.4933,2000,0.872664681
19347,Ruprecht 123,349.9633,-0.975,714,1.246166351
19360,Ruprecht 125,348.5007,-3.4029,769,2.236936634
19378,Ruprecht 127,352.8805,-2.4978,1466,1.066105473
19410,Ruprecht 130,359.2215,-0.9601,2100,0.916297915
19413,Ruprecht 131,0.144,-0.8441,600,0.610865449
19461,Ruprecht 137,4.8476,-0.9274,588,0.427605742
19462,Ruprecht 139,6.4103,-0.2356,833,1.453860743
19520,Ruprecht 141,19.6942,-1.2014,1429,1.039198309
19552,Ruprecht 145,16.4884,-8.031,666,3.390331357
19582,Ruprecht 147,21.0123,-12.8165,174,0.632684642
18340,Ruprecht 148,160.3362,-0.3962,3028,1.76161919
18697,Ruprecht 151,233.0584,3.2582,1250,1.272636353
18870,Ruprecht 158,259.5583,4.4398,4168,1.212422088
18955,Ruprecht 161,284.6113,-4.3057,1428,6.646261781
19061,Ruprecht 164,293.2376,0.6126,1000,0.72722065
19195,Ruprecht 167,313.9212,2.0418,1250,2.545275344
19675,Ruprecht 172,73.1194,1.0028,1100,2.399831529
18635,Ruprecht 18,239.928,-4.9414,1056,1.075123191
18642,Ruprecht 20,242.4514,-5.7522,1208,0.878482545
18678,Ruprecht 26,232.0513,2.6928,1250,0.727220604
18680,Ruprecht 27,241.5626,-2.5348,1249,0.908298592
18521,Ruprecht 3,238.7759,-14.8151,720,0.314159285
18701,Ruprecht 31,250.0923,-5.9724,555,0.403607461
18708,Ruprecht 32,241.5663,-0.5727,5346,3.887721594
18711,Ruprecht 34,237.1948,2.1566,1000,0.872664848
18718,Ruprecht 36,242.5928,-0.3334,1681,1.222457912
18537,Ruprecht 4,222.0471,-5.3388,4900,2.138028469
18749,Ruprecht 43,246.1237,0.3653,1000,0.872664848
18747,Ruprecht 44,245.7456,0.4823,4730,6.879510986
18760,Ruprecht 47,248.2522,-0.1878,3006,1.748820108
18764,Ruprecht 49,244.7159,2.2683,1823,0.530289219
18777,Ruprecht 53,245.8315,3.5808,1000,0.72722065
18781,Ruprecht 55,250.6912,0.8043,4600,3.345214989
18782,Ruprecht 56,257.2908,-3.5128,833,4.725093295
18794,Ruprecht 59,253.0703,0.9393,874,0.381354466
18805,Ruprecht 61,253.4958,2.1356,3900,1.134464046
18821,Ruprecht 64,259.7564,0.5297,667,6.791019873
18825,Ruprecht 65,263.0749,-1.5508,664,0.482874512
18832,Ruprecht 67,262.7974,-0.7921,1504,1.312487931
18858,Ruprecht 71,266.3729,-1.8951,1000,0.872664848
18869,Ruprecht 72,259.5377,4.3626,3019,1.317287337
18895,Ruprecht 75,276.7875,-4.4814,4300,1.250819333
18897,Ruprecht 76,273.7544,-0.9372,1262,0.91775246
18902,Ruprecht 77,276.464,-3.1169,4129,3.002694063
18904,Ruprecht 78,275.7058,-1.8814,1641,0.716021371
18918,Ruprecht 79,277.0986,-0.8179,1979,1.439169666
18920,Ruprecht 80,270.7541,6.7078,1428,2.492332703
18925,Ruprecht 82,277.7308,-0.4733,2455,1.785326695
18928,Ruprecht 83,278.5053,-0.6091,2459,1.072941226
18927,Ruprecht 84,285.3196,-8.8177,2500,1.454441207
18940,Ruprecht 85,280.2023,0.0693,833,0.36346484
18975,Ruprecht 89,284.9912,-0.3826,909,0.528834823
18984,Ruprecht 90,285.4175,-0.4372,1000,0.72722065
19008,Ruprecht 91,286.8699,1.4919,769,1.901394651
19016,Ruprecht 92,289.4822,-1.9899,2362,2.404773652
19027,Ruprecht 93,290.4702,-1.1136,1437,1.463022751
19060,Ruprecht 94,294.0407,-1.9654,1111,3.231777114
19075,Ruprecht 96,295.8902,-0.096,860,0.625409759
19078,Ruprecht 97,296.792,-0.4901,1357,0.986838422
19079,Ruprecht 98,297.306,-2.2896,494,1.005892816
19082,Ruprecht 99,297.6326,-1.4771,660,0.479965629
18622,Saurer 1,214.6894,7.3861,13200,4.991641899
18806,Saurer 2,257.9948,-1.0013,6600,2.879793449
18996,Saurer 3,285.0959,2.9986,9550,5.555965412
19091,Saurer 4,298.7891,-1.0227,6190,1.620538248
19630,Saurer 6,68.0099,2.8505,9330,2.442588344
19025,Sher 1,289.6373,-0.2419,5875,0.854484119
19033,Shorlin 1,290.6297,-0.9029,12600,1.466076578
18413,Sigma Orionis,206.8107,-17.3461,399,0.580322385
18220,Skiff J0058+68.4,123.5738,5.6036,1600,2.32710731
19558,Stephenson 1,66.8629,15.5146,390,1.134467214
19602,Stock 1,60.247,2.2571,318,2.405109567
18414,Stock 10,171.6183,3.5617,380,1.381725081
19843,Stock 12,111.5117,-8.6551,476,2.423119709
19049,Stock 13,290.5096,1.5958,1577,1.146826965
19069,Stock 14,295.2174,-0.6623,2146,1.872738763
19135,Stock 16,306.1486,0.0631,1810,0.789761537
19847,Stock 17,115.1232,0.3186,2144,0.311832162
18258,Stock 2,133.3339,-1.6943,303,2.644240941
18192,Stock 20,119.9259,-0.1021,909,0.528834823
18197,Stock 21,120.134,-4.8339,1111,0.646353673
18294,Stock 23,140.0524,2.1464,1000,4.217904039
18205,Stock 24,121.5524,-0.8903,2818,2.049307791
18246,Stock 4,131.2309,-4.813,1538,2.684319115
18256,Stock 5,130.7141,2.6712,526,1.836093831
